"com_code","com_annee","com_type","popref_annee","popref_mun","popref_a_part","popref_tot","popref_date_maj"
"28119","2024","COM","2022","148","1","149","2024-12-30"
"28120","2024","COM","2022","467","2","469","2024-12-30"
"28121","2024","COM","2022","99","0","99","2024-12-30"
"28122","2024","COM","2022","1500","36","1536","2024-12-30"
"28123","2024","COM","2022","445","5","450","2024-12-30"
"28124","2024","COM","2022","763","19","782","2024-12-30"
"28126","2024","COM","2022","204","4","208","2024-12-30"
"28127","2024","COM","2022","1260","25","1285","2024-12-30"
"28128","2024","COM","2022","433","16","449","2024-12-30"
"28129","2024","COM","2022","773","22","795","2024-12-30"
"28130","2024","COM","2022","1002","17","1019","2024-12-30"
"28132","2024","COM","2022","661","16","677","2024-12-30"
"28134","2024","COM","2022","31205","484","31689","2024-12-30"
"28135","2024","COM","2022","1204","29","1233","2024-12-30"
"28136","2024","COM","2022","159","1","160","2024-12-30"
"28137","2024","COM","2022","860","18","878","2024-12-30"
"28139","2024","COM","2022","169","1","170","2024-12-30"
"28140","2024","COM","2022","5509","65","5574","2024-12-30"
"28141","2024","COM","2022","315","9","324","2024-12-30"
"28142","2024","COM","2022","189","4","193","2024-12-30"
"28143","2024","COM","2022","234","4","238","2024-12-30"
"28144","2024","COM","2022","194","8","202","2024-12-30"
"28146","2024","COM","2022","818","9","827","2024-12-30"
"28147","2024","COM","2022","625","13","638","2024-12-30"
"28148","2024","COM","2022","365","6","371","2024-12-30"
"28149","2024","COM","2022","558","15","573","2024-12-30"
"28151","2024","COM","2022","172","2","174","2024-12-30"
"28153","2024","COM","2022","212","5","217","2024-12-30"
"28154","2024","COM","2022","1675","33","1708","2024-12-30"
"28155","2024","COM","2022","187","5","192","2024-12-30"
"28156","2024","COM","2022","887","8","895","2024-12-30"
"28157","2024","COM","2022","149","2","151","2024-12-30"
"28158","2024","COM","2022","1180","23","1203","2024-12-30"
"28159","2024","COM","2022","337","3","340","2024-12-30"
"28160","2024","COM","2022","930","11","941","2024-12-30"
"28161","2024","COM","2022","488","11","499","2024-12-30"
"28162","2024","COM","2022","286","5","291","2024-12-30"
"28163","2024","COM","2022","223","3","226","2024-12-30"
"28164","2024","COM","2022","741","11","752","2024-12-30"
"28166","2024","COM","2022","261","3","264","2024-12-30"
"28167","2024","COM","2022","378","7","385","2024-12-30"
"28168","2024","COM","2022","3537","65","3602","2024-12-30"
"28169","2024","COM","2022","222","7","229","2024-12-30"
"28170","2024","COM","2022","283","6","289","2024-12-30"
"28171","2024","COM","2022","1000","24","1024","2024-12-30"
"28172","2024","COM","2022","730","17","747","2024-12-30"
"28173","2024","COM","2022","1474","29","1503","2024-12-30"
"28175","2024","COM","2022","179","3","182","2024-12-30"
"28176","2024","COM","2022","674","16","690","2024-12-30"
"28177","2024","COM","2022","763","15","778","2024-12-30"
"28178","2024","COM","2022","345","6","351","2024-12-30"
"28180","2024","COM","2022","503","13","516","2024-12-30"
"28182","2024","COM","2022","319","2","321","2024-12-30"
"28183","2024","COM","2022","667","12","679","2024-12-30"
"28184","2024","COM","2022","337","5","342","2024-12-30"
"28185","2024","COM","2022","1340","22","1362","2024-12-30"
"28187","2024","COM","2022","684","10","694","2024-12-30"
"28188","2024","COM","2022","889","19","908","2024-12-30"
"28189","2024","COM","2022","163","4","167","2024-12-30"
"28190","2024","COM","2022","463","12","475","2024-12-30"
"28191","2024","COM","2022","2710","58","2768","2024-12-30"
"28192","2024","COM","2022","309","5","314","2024-12-30"
"28193","2024","COM","2022","131","4","135","2024-12-30"
"28194","2024","COM","2022","414","13","427","2024-12-30"
"28195","2024","COM","2022","750","12","762","2024-12-30"
"28196","2024","COM","2022","3228","50","3278","2024-12-30"
"28197","2024","COM","2022","121","1","122","2024-12-30"
"28198","2024","COM","2022","787","9","796","2024-12-30"
"28199","2024","COM","2022","2482","43","2525","2024-12-30"
"28200","2024","COM","2022","409","4","413","2024-12-30"
"28201","2024","COM","2022","1989","47","2036","2024-12-30"
"28202","2024","COM","2022","323","2","325","2024-12-30"
"28203","2024","COM","2022","631","8","639","2024-12-30"
"28206","2024","COM","2022","655","14","669","2024-12-30"
"28207","2024","COM","2022","240","3","243","2024-12-30"
"28208","2024","COM","2022","377","14","391","2024-12-30"
"28209","2024","COM","2022","5701","164","5865","2024-12-30"
"28210","2024","COM","2022","235","3","238","2024-12-30"
"28211","2024","COM","2022","587","6","593","2024-12-30"
"28212","2024","COM","2022","215","7","222","2024-12-30"
"28213","2024","COM","2022","683","13","696","2024-12-30"
"28214","2024","COM","2022","3230","64","3294","2024-12-30"
"28215","2024","COM","2022","247","3","250","2024-12-30"
"28216","2024","COM","2022","221","4","225","2024-12-30"
"28217","2024","COM","2022","198","3","201","2024-12-30"
"28218","2024","COM","2022","15658","190","15848","2024-12-30"
"28219","2024","COM","2022","423","7","430","2024-12-30"
"28220","2024","COM","2022","6818","283","7101","2024-12-30"
"28221","2024","COM","2022","137","3","140","2024-12-30"
"28222","2024","COM","2022","387","11","398","2024-12-30"
"28223","2024","COM","2022","1570","26","1596","2024-12-30"
"28225","2024","COM","2022","652","16","668","2024-12-30"
"28226","2024","COM","2022","926","17","943","2024-12-30"
"28227","2024","COM","2022","4532","82","4614","2024-12-30"
"28229","2024","COM","2022","10950","220","11170","2024-12-30"
"28230","2024","COM","2022","403","8","411","2024-12-30"
"28231","2024","COM","2022","152","4","156","2024-12-30"
"28232","2024","COM","2022","606","16","622","2024-12-30"
"28233","2024","COM","2022","1124","24","1148","2024-12-30"
"28234","2024","COM","2022","506","9","515","2024-12-30"
"28235","2024","COM","2022","408","8","416","2024-12-30"
"28236","2024","COM","2022","2209","39","2248","2024-12-30"
"28237","2024","COM","2022","207","5","212","2024-12-30"
"28239","2024","COM","2022","1027","26","1053","2024-12-30"
"28240","2024","COM","2022","499","9","508","2024-12-30"
"28242","2024","COM","2022","106","1","107","2024-12-30"
"28243","2024","COM","2022","215","6","221","2024-12-30"
"28245","2024","COM","2022","376","9","385","2024-12-30"
"28246","2024","COM","2022","516","14","530","2024-12-30"
"28247","2024","COM","2022","569","11","580","2024-12-30"
"28248","2024","COM","2022","337","5","342","2024-12-30"
"28249","2024","COM","2022","622","16","638","2024-12-30"
"28251","2024","COM","2022","1057","24","1081","2024-12-30"
"28252","2024","COM","2022","171","2","173","2024-12-30"
"28253","2024","COM","2022","1157","75","1232","2024-12-30"
"28254","2024","COM","2022","800","24","824","2024-12-30"
"28255","2024","COM","2022","160","2","162","2024-12-30"
"28256","2024","COM","2022","442","11","453","2024-12-30"
"28257","2024","COM","2022","93","4","97","2024-12-30"
"28259","2024","COM","2022","348","5","353","2024-12-30"
"28260","2024","COM","2022","103","1","104","2024-12-30"
"28261","2024","COM","2022","590","8","598","2024-12-30"
"28263","2024","COM","2022","272","6","278","2024-12-30"
"28264","2024","COM","2022","136","3","139","2024-12-30"
"28265","2024","COM","2022","254","2","256","2024-12-30"
"28267","2024","COM","2022","530","11","541","2024-12-30"
"28268","2024","COM","2022","17","0","17","2024-12-30"
"28269","2024","COM","2022","1927","60","1987","2024-12-30"
"28270","2024","COM","2022","223","4","227","2024-12-30"
"28271","2024","COM","2022","127","4","131","2024-12-30"
"28272","2024","COM","2022","152","3","155","2024-12-30"
"28273","2024","COM","2022","139","2","141","2024-12-30"
"28274","2024","COM","2022","243","7","250","2024-12-30"
"28275","2024","COM","2022","699","17","716","2024-12-30"
"28276","2024","COM","2022","218","8","226","2024-12-30"
"28277","2024","COM","2022","305","11","316","2024-12-30"
"28278","2024","COM","2022","1463","26","1489","2024-12-30"
"28279","2024","COM","2022","4023","70","4093","2024-12-30"
"28280","2024","COM","2022","9305","414","9719","2024-12-30"
"28281","2024","COM","2022","502","16","518","2024-12-30"
"28282","2024","COM","2022","431","10","441","2024-12-30"
"28283","2024","COM","2022","283","4","287","2024-12-30"
"28284","2024","COM","2022","277","6","283","2024-12-30"
"28285","2024","COM","2022","326","6","332","2024-12-30"
"28286","2024","COM","2022","626","13","639","2024-12-30"
"28287","2024","COM","2022","998","14","1012","2024-12-30"
"28289","2024","COM","2022","224","5","229","2024-12-30"
"28290","2024","COM","2022","282","9","291","2024-12-30"
"28291","2024","COM","2022","534","10","544","2024-12-30"
"28292","2024","COM","2022","785","16","801","2024-12-30"
"28293","2024","COM","2022","1221","28","1249","2024-12-30"
"28294","2024","COM","2022","526","13","539","2024-12-30"
"28296","2024","COM","2022","260","7","267","2024-12-30"
"28298","2024","COM","2022","2792","47","2839","2024-12-30"
"28299","2024","COM","2022","164","6","170","2024-12-30"
"28300","2024","COM","2022","173","6","179","2024-12-30"
"28301","2024","COM","2022","460","6","466","2024-12-30"
"28302","2024","COM","2022","1117","320","1437","2024-12-30"
"28303","2024","COM","2022","99","2","101","2024-12-30"
"28304","2024","COM","2022","449","7","456","2024-12-30"
"28305","2024","COM","2022","286","5","291","2024-12-30"
"28306","2024","COM","2022","176","2","178","2024-12-30"
"28308","2024","COM","2022","264","11","275","2024-12-30"
"28309","2024","COM","2022","1155","18","1173","2024-12-30"
"28310","2024","COM","2022","247","3","250","2024-12-30"
"28312","2024","COM","2022","133","0","133","2024-12-30"
"28313","2024","COM","2022","203","1","204","2024-12-30"
"28314","2024","COM","2022","153","4","157","2024-12-30"
"28315","2024","COM","2022","25","1","26","2024-12-30"
"28316","2024","COM","2022","131","3","134","2024-12-30"
"28317","2024","COM","2022","582","9","591","2024-12-30"
"28319","2024","COM","2022","345","10","355","2024-12-30"
"28321","2024","COM","2022","818","19","837","2024-12-30"
"28322","2024","COM","2022","469","9","478","2024-12-30"
"28323","2024","COM","2022","284","3","287","2024-12-30"
"28324","2024","COM","2022","895","25","920","2024-12-30"
"28325","2024","COM","2022","1127","19","1146","2024-12-30"
"28326","2024","COM","2022","347","9","356","2024-12-30"
"28327","2024","COM","2022","194","2","196","2024-12-30"
"28329","2024","COM","2022","148","0","148","2024-12-30"
"28330","2024","COM","2022","1300","33","1333","2024-12-30"
"28331","2024","COM","2022","934","24","958","2024-12-30"
"28332","2024","COM","2022","1158","22","1180","2024-12-30"
"28333","2024","COM","2022","150","7","157","2024-12-30"
"28334","2024","COM","2022","2095","52","2147","2024-12-30"
"28335","2024","COM","2022","833","13","846","2024-12-30"
"28336","2024","COM","2022","94","0","94","2024-12-30"
"28337","2024","COM","2022","2728","61","2789","2024-12-30"
"28339","2024","COM","2022","372","13","385","2024-12-30"
"28341","2024","COM","2022","243","9","252","2024-12-30"
"28342","2024","COM","2022","269","6","275","2024-12-30"
"28343","2024","COM","2022","463","5","468","2024-12-30"
"28344","2024","COM","2022","257","11","268","2024-12-30"
"28346","2024","COM","2022","55","0","55","2024-12-30"
"28347","2024","COM","2022","950","31","981","2024-12-30"
"28348","2024","COM","2022","4129","70","4199","2024-12-30"
"28349","2024","COM","2022","278","9","287","2024-12-30"
"28350","2024","COM","2022","994","23","1017","2024-12-30"
"28351","2024","COM","2022","410","10","420","2024-12-30"
"28352","2024","COM","2022","1581","46","1627","2024-12-30"
"28353","2024","COM","2022","405","5","410","2024-12-30"
"28354","2024","COM","2022","484","154","638","2024-12-30"
"28355","2024","COM","2022","293","6","299","2024-12-30"
"28357","2024","COM","2022","1121","31","1152","2024-12-30"
"28358","2024","COM","2022","2119","66","2185","2024-12-30"
"28359","2024","COM","2022","4065","48","4113","2024-12-30"
"28360","2024","COM","2022","927","20","947","2024-12-30"
"28362","2024","COM","2022","509","3","512","2024-12-30"
"28363","2024","COM","2022","1037","14","1051","2024-12-30"
"28364","2024","COM","2022","748","13","761","2024-12-30"
"28365","2024","COM","2022","419","6","425","2024-12-30"
"28366","2024","COM","2022","324","5","329","2024-12-30"
"28367","2024","COM","2022","306","0","306","2024-12-30"
"28368","2024","COM","2022","201","8","209","2024-12-30"
"28369","2024","COM","2022","772","13","785","2024-12-30"
"28370","2024","COM","2022","467","12","479","2024-12-30"
"28371","2024","COM","2022","1090","21","1111","2024-12-30"
"28372","2024","COM","2022","537","11","548","2024-12-30"
"28373","2024","COM","2022","3013","42","3055","2024-12-30"
"28374","2024","COM","2022","538","11","549","2024-12-30"
"28375","2024","COM","2022","362","10","372","2024-12-30"
"28377","2024","COM","2022","1782","45","1827","2024-12-30"
"28378","2024","COM","2022","496","17","513","2024-12-30"
"28379","2024","COM","2022","474","9","483","2024-12-30"
"28380","2024","COM","2022","1964","92","2056","2024-12-30"
"28382","2024","COM","2022","881","12","893","2024-12-30"
"28383","2024","COM","2022","728","7","735","2024-12-30"
"28385","2024","COM","2022","427","2","429","2024-12-30"
"28386","2024","COM","2022","1240","28","1268","2024-12-30"
"28387","2024","COM","2022","972","13","985","2024-12-30"
"28388","2024","COM","2022","1099","34","1133","2024-12-30"
"28389","2024","COM","2022","337","8","345","2024-12-30"
"28390","2024","COM","2022","313","10","323","2024-12-30"
"28391","2024","COM","2022","2620","29","2649","2024-12-30"
"28392","2024","COM","2022","169","2","171","2024-12-30"
"28393","2024","COM","2022","2208","65","2273","2024-12-30"
"28394","2024","COM","2022","1448","28","1476","2024-12-30"
"28395","2024","COM","2022","438","14","452","2024-12-30"
"28396","2024","COM","2022","318","2","320","2024-12-30"
"28397","2024","COM","2022","403","14","417","2024-12-30"
"28398","2024","COM","2022","1212","23","1235","2024-12-30"
"28400","2024","COM","2022","189","2","191","2024-12-30"
"28401","2024","COM","2022","461","11","472","2024-12-30"
"28403","2024","COM","2022","776","21","797","2024-12-30"
"28404","2024","COM","2022","12491","193","12684","2024-12-30"
"28405","2024","COM","2022","1119","23","1142","2024-12-30"
"28406","2024","COM","2022","1240","25","1265","2024-12-30"
"28407","2024","COM","2022","288","10","298","2024-12-30"
"28408","2024","COM","2022","110","3","113","2024-12-30"
"28409","2024","COM","2022","445","14","459","2024-12-30"
"28410","2024","COM","2022","298","1","299","2024-12-30"
"28411","2024","COM","2022","180","2","182","2024-12-30"
"28414","2024","COM","2022","56","5","61","2024-12-30"
"28415","2024","COM","2022","1808","36","1844","2024-12-30"
"28417","2024","COM","2022","1359","35","1394","2024-12-30"
"28418","2024","COM","2022","162","4","166","2024-12-30"
"28419","2024","COM","2022","353","8","361","2024-12-30"
"28421","2024","COM","2022","251","3","254","2024-12-30"
"28422","2024","COM","2022","3977","49","4026","2024-12-30"
"28423","2024","COM","2022","624","18","642","2024-12-30"
"28424","2024","COM","2022","1673","28","1701","2024-12-30"
"28425","2024","COM","2022","574","11","585","2024-12-30"
"28426","2024","COM","2022","481","11","492","2024-12-30"
"29001","2024","COM","2022","1043","20","1063","2024-12-30"
"29002","2024","COM","2022","1440","30","1470","2024-12-30"
"29003","2024","COM","2022","3708","55","3763","2024-12-30"
"29004","2024","COM","2022","5707","156","5863","2024-12-30"
"29005","2024","COM","2022","1363","35","1398","2024-12-30"
